OH,OWB,ICB,OCB
8,2,64,64
8,2,64,64
32,8,32,20
32,8,32,20
32,8,32,20
32,8,32,20
320,80,1,15
320,80,1,15
320,80,1,15
320,80,1,15
72,16,64,64
72,16,64,64
72,16,64,64
72,16,64,64
416,84,1,5
416,84,1,5
416,84,1,5
416,84,1,5
40,8,64,2
40,8,64,2
40,8,64,2
40,8,64,2
24,8,64,2
24,8,64,2
24,8,64,2
24,8,64,2
224,45,16,8
224,45,16,8
224,45,16,8
224,45,16,8
20,4,64,13
20,4,64,13
20,4,64,13
20,4,64,13
8,8,64,16
8,8,64,16
8,8,64,16
8,8,64,16
10,3,256,256
10,3,256,256
10,3,256,256
10,3,256,256
20,5,128,512
20,5,128,512
20,5,128,512
20,5,128,512
80,16,32,7
80,16,32,7
80,16,32,7
80,16,32,7
120,32,32,13
120,32,32,13
120,32,32,13
120,32,32,13
24,8,64,3
24,8,64,3
24,8,64,3
24,8,64,3
8,5,64,256
8,5,64,256
8,5,64,256
8,5,64,256
28,6,64,90
28,6,64,90
28,6,64,90
28,6,64,90
20,4,64,1
20,4,64,1
20,4,64,1
20,4,64,1
2,4,64,64
2,4,64,64
2,4,64,64
2,4,64,64
48,16,32,32
48,16,32,32
48,16,32,32
48,16,32,32
40,8,32,29
40,8,32,29
40,8,32,29
40,8,32,29
128,26,32,32
128,26,32,32
128,26,32,32
128,26,32,32
120,32,32,13
120,32,32,13
120,32,32,13
120,32,32,13
160,40,16,64
160,40,16,64
160,40,16,64
160,40,16,64
11,3,256,256
11,3,256,256
11,3,256,256
11,3,256,256
80,16,32,4
80,16,32,4
80,16,32,4
80,16,32,4
56,12,32,58
56,12,32,58
56,12,32,58
56,12,32,58
32,21,16,32
32,21,16,32
32,21,16,32
32,21,16,32
10,2,64,32
10,2,64,32
10,2,64,32
10,2,64,32
40,10,32,26
40,10,32,26
40,10,32,26
40,10,32,26
40,16,32,32
40,16,32,32
40,16,32,32
40,16,32,32
8,10,64,256
8,10,64,256
8,10,64,256
8,10,64,256
26,6,64,116
26,6,64,116
26,6,64,116
26,6,64,116
26,6,64,90
26,6,64,90
26,6,64,90
26,6,64,90
7,8,32,32
7,8,32,32
7,8,32,32
7,8,32,32
192,160,8,1
192,160,8,1
192,160,8,1
192,160,8,1
20,8,32,32
20,8,32,32
20,8,32,32
20,8,32,32
12,4,128,128
12,4,128,128
12,4,128,128
12,4,128,128
160,32,64,29
160,32,64,29
160,32,64,29
160,32,64,29
64,13,32,45
64,13,32,45
64,13,32,45
64,13,32,45
32,7,64,64
32,7,64,64
32,7,64,64
32,7,64,64
20,8,64,2
20,8,64,2
20,8,64,2
20,8,64,2
160,32,64,1
160,32,64,1
160,32,64,1
160,32,64,1
12,32,32,32
12,32,32,32
12,32,32,32
12,32,32,32
256,52,16,16
256,52,16,16
256,52,16,16
256,52,16,16
36,32,32,32
36,32,32,32
36,32,32,32
36,32,32,32
32,8,128,1
32,8,128,1
32,8,128,1
32,8,128,1
103,52,1,16
103,52,1,16
103,52,1,16
103,52,1,16
20,5,512,39
20,5,512,39
20,5,512,39
20,5,512,39
144,32,64,3
144,32,64,3
144,32,64,3
144,32,64,3
6,3,256,256
6,3,256,256
6,3,256,256
6,3,256,256
80,16,16,5
80,16,16,5
80,16,16,5
80,16,16,5
40,10,64,180
40,10,64,180
40,10,64,180
40,10,64,180
104,21,16,32
104,21,16,32
104,21,16,32
104,21,16,32
40,8,64,3
40,8,64,3
40,8,64,3
40,8,64,3
42,42,8,16
42,42,8,16
42,42,8,16
42,42,8,16
80,16,64,45
80,16,64,45
80,16,64,45
80,16,64,45
13,3,384,256
13,3,384,256
13,3,384,256
13,3,384,256
20,4,64,7
20,4,64,7
20,4,64,7
20,4,64,7
7,13,32,64
7,13,32,64
7,13,32,64
7,13,32,64
47,11,32,64
47,11,32,64
47,11,32,64
47,11,32,64
160,32,16,7
160,32,16,7
160,32,16,7
160,32,16,7
20,8,32,128
20,8,32,128
20,8,32,128
20,8,32,128
160,32,64,7
160,32,64,7
160,32,64,7
160,32,64,7
20,4,128,26
20,4,128,26
20,4,128,26
20,4,128,26
40,8,64,39
40,8,64,39
40,8,64,39
40,8,64,39
2,5,512,64
2,5,512,64
2,5,512,64
2,5,512,64
64,13,64,64
64,13,64,64
64,13,64,64
64,13,64,64
160,40,64,5
160,40,64,5
160,40,64,5
160,40,64,5
20,4,64,7
20,4,64,7
20,4,64,7
20,4,64,7
10,3,128,128
10,3,128,128
10,3,128,128
10,3,128,128
48,20,128,32
48,20,128,32
48,20,128,32
48,20,128,32
72,16,64,2
72,16,64,2
72,16,64,2
72,16,64,2
13,13,64,64
13,13,64,64
13,13,64,64
13,13,64,64
160,32,64,16
160,32,64,16
160,32,64,16
160,32,64,16
208,42,8,7
208,42,8,7
208,42,8,7
208,42,8,7
112,23,16,32
112,23,16,32
112,23,16,32
112,23,16,32
112,23,32,23
112,23,32,23
112,23,32,23
112,23,32,23
40,10,64,205
40,10,64,205
40,10,64,205
40,10,64,205
32,8,32,13
32,8,32,13
32,8,32,13
32,8,32,13
28,6,128,26
28,6,128,26
28,6,128,26
28,6,128,26
16,7,64,32
16,7,64,32
16,7,64,32
16,7,64,32
24,6,64,128
24,6,64,128
24,6,64,128
24,6,64,128
8,8,64,64
8,8,64,64
8,8,64,64
8,8,64,64
13,7,64,32
13,7,64,32
13,7,64,32
13,7,64,32
20,5,512,26
20,5,512,26
20,5,512,26
20,5,512,26
94,21,16,32
94,21,16,32
94,21,16,32
94,21,16,32
7,8,32,32
7,8,32,32
7,8,32,32
7,8,32,32
32,21,16,32
32,21,16,32
32,21,16,32
32,21,16,32
7,3,128,256
7,3,128,256
7,3,128,256
7,3,128,256
8,16,64,64
8,16,64,64
8,16,64,64
8,16,64,64
205,52,16,16
205,52,16,16
205,52,16,16
205,52,16,16
28,10,64,256
28,10,64,256
28,10,64,256
28,10,64,256
26,6,64,64
26,6,64,64
26,6,64,64
26,6,64,64
56,12,64,39
56,12,64,39
56,12,64,39
56,12,64,39
16,8,64,64
16,8,64,64
16,8,64,64
16,8,64,64
103,52,16,16
103,52,16,16
103,52,16,16
103,52,16,16
120,32,32,16
120,32,32,16
120,32,32,16
120,32,32,16
96,32,64,16
96,32,64,16
96,32,64,16
96,32,64,16
80,20,128,20
80,20,128,20
80,20,128,20
80,20,128,20
20,4,128,128
20,4,128,128
20,4,128,128
20,4,128,128
48,64,16,32
48,64,16,32
48,64,16,32
48,64,16,32
12,23,32,32
12,23,32,32
12,23,32,32
12,23,32,32
160,40,64,64
160,40,64,64
160,40,64,64
160,40,64,64
32,7,64,10
32,7,64,10
32,7,64,10
32,7,64,10
40,10,128,13
40,10,128,13
40,10,128,13
40,10,128,13
40,16,64,64
40,16,64,64
40,16,64,64
40,16,64,64
160,32,64,5
160,32,64,5
160,32,64,5
160,32,64,5
144,40,16,16
144,40,16,16
144,40,16,16
144,40,16,16
80,16,64,1
80,16,64,1
80,16,64,1
80,16,64,1
26,52,1,16
26,52,1,16
26,52,1,16
26,52,1,16
160,40,16,7
160,40,16,7
160,40,16,7
160,40,16,7
4,8,38,32
4,8,38,32
4,8,38,32
4,8,38,32
20,5,128,205
20,5,128,205
20,5,128,205
20,5,128,205
96,128,8,16
96,128,8,16
96,128,8,16
96,128,8,16
10,8,32,32
10,8,32,32
10,8,32,32
10,8,32,32
208,42,8,16
208,42,8,16
208,42,8,16
208,42,8,16
40,8,64,1
40,8,64,1
40,8,64,1
40,8,64,1
3,3,256,256
3,3,256,256
3,3,256,256
3,3,256,256
16,20,64,64
16,20,64,64
16,20,64,64
16,20,64,64
120,32,32,16
120,32,32,16
120,32,32,16
120,32,32,16
7,7,128,128
7,7,128,128
7,7,128,128
7,7,128,128
72,20,64,64
72,20,64,64
72,20,64,64
72,20,64,64
32,8,32,32
32,8,32,32
32,8,32,32
32,8,32,32
112,23,16,32
112,23,16,32
112,23,16,32
112,23,16,32
56,12,32,52
56,12,32,52
56,12,32,52
56,12,32,52
120,32,32,32
120,32,32,32
120,32,32,32
120,32,32,32
80,20,64,13
80,20,64,13
80,20,64,13
80,20,64,13
120,32,32,32
120,32,32,32
120,32,32,32
120,32,32,32
84,84,1,8
84,84,1,8
84,84,1,8
84,84,1,8
32,8,32,26
32,8,32,26
32,8,32,26
32,8,32,26
20,5,64,77
20,5,64,77
20,5,64,77
20,5,64,77
160,32,16,16
160,32,16,16
160,32,16,16
160,32,16,16
3,2,64,2
3,2,64,2
3,2,64,2
3,2,64,2
80,20,64,13
80,20,64,13
80,20,64,13
80,20,64,13
224,45,1,4
224,45,1,4
224,45,1,4
224,45,1,4
64,32,64,3
64,32,64,3
64,32,64,3
64,32,64,3
56,12,32,26
56,12,32,26
56,12,32,26
56,12,32,26
32,8,32,29
32,8,32,29
32,8,32,29
32,8,32,29
32,8,32,32
32,8,32,32
32,8,32,32
32,8,32,32
28,8,64,32
28,8,64,32
28,8,64,32
28,8,64,32
10,2,64,45
10,2,64,45
10,2,64,45
10,2,64,45
40,16,32,32
40,16,32,32
40,16,32,32
40,16,32,32
52,13,64,32
52,13,64,32
52,13,64,32
52,13,64,32
64,32,64,16
64,32,64,16
64,32,64,16
64,32,64,16
9,2,64,2
9,2,64,2
9,2,64,2
9,2,64,2
32,13,64,64
32,13,64,64
32,13,64,64
32,13,64,64
29,8,32,32
29,8,32,32
29,8,32,32
29,8,32,32
28,8,64,64
28,8,64,64
28,8,64,64
28,8,64,64
20,5,128,308
20,5,128,308
20,5,128,308
20,5,128,308
224,45,1,12
224,45,1,12
224,45,1,12
224,45,1,12
52,11,32,45
52,11,32,45
52,11,32,45
52,11,32,45
80,20,128,32
80,20,128,32
80,20,128,32
80,20,128,32
10,8,32,32
10,8,32,32
10,8,32,32
10,8,32,32
144,32,64,64
144,32,64,64
144,32,64,64
144,32,64,64
72,64,16,32
72,64,16,32
72,64,16,32
72,64,16,32
14,3,128,128
14,3,128,128
14,3,128,128
14,3,128,128
40,8,64,64
40,8,64,64
40,8,64,64
40,8,64,64
384,160,1,8
384,160,1,8
384,160,1,8
384,160,1,8
7,8,32,128
7,8,32,128
7,8,32,128
7,8,32,128
120,32,32,4
120,32,32,4
120,32,32,4
120,32,32,4
19,6,64,128
19,6,64,128
19,6,64,128
19,6,64,128
40,8,64,32
40,8,64,32
40,8,64,32
40,8,64,32
120,32,32,29
120,32,32,29
120,32,32,29
120,32,32,29
56,12,64,64
56,12,64,64
56,12,64,64
56,12,64,64
32,8,32,13
32,8,32,13
32,8,32,13
32,8,32,13
40,10,128,64
40,10,128,64
40,10,128,64
40,10,128,64
120,32,32,7
120,32,32,7
120,32,32,7
120,32,32,7
16,6,64,128
16,6,64,128
16,6,64,128
16,6,64,128
96,32,32,32
96,32,32,32
96,32,32,32
96,32,32,32
8,8,64,3
8,8,64,3
8,8,64,3
8,8,64,3
32,8,32,29
32,8,32,29
32,8,32,29
32,8,32,29
90,45,1,16
90,45,1,16
90,45,1,16
90,45,1,16
112,32,64,32
112,32,64,32
112,32,64,32
112,32,64,32
52,11,32,32
52,11,32,32
52,11,32,32
52,11,32,32
64,13,64,64
64,13,64,64
64,13,64,64
64,13,64,64
32,7,64,16
32,7,64,16
32,7,64,16
32,7,64,16
20,4,64,13
20,4,64,13
20,4,64,13
20,4,64,13
80,16,64,32
80,16,64,32
80,16,64,32
80,16,64,32
13,8,32,32
13,8,32,32
13,8,32,32
13,8,32,32
20,4,64,26
20,4,64,26
20,4,64,26
20,4,64,26
4,4,64,16
4,4,64,16
4,4,64,16
4,4,64,16
108,32,32,32
108,32,32,32
108,32,32,32
108,32,32,32
160,32,64,64
160,32,64,64
160,32,64,64
160,32,64,64
32,7,128,116
32,7,128,116
32,7,128,116
32,7,128,116
20,8,64,64
20,8,64,64
20,8,64,64
20,8,64,64
20,4,64,3
20,4,64,3
20,4,64,3
20,4,64,3
56,12,32,64
56,12,32,64
56,12,32,64
56,12,32,64
32,8,32,20
32,8,32,20
32,8,32,20
32,8,32,20
128,26,16,29
128,26,16,29
128,26,16,29
128,26,16,29
28,8,32,32
28,8,32,32
28,8,32,32
28,8,32,32
10,2,64,3
10,2,64,3
10,2,64,3
10,2,64,3
13,3,256,256
13,3,256,256
13,3,256,256
13,3,256,256
13,6,64,128
13,6,64,128
13,6,64,128
13,6,64,128
52,13,64,7
52,13,64,7
52,13,64,7
52,13,64,7
80,16,64,3
80,16,64,3
80,16,64,3
80,16,64,3
68,45,16,16
68,45,16,16
68,45,16,16
68,45,16,16
3,2,64,32
3,2,64,32
3,2,64,32
3,2,64,32
8,3,256,256
8,3,256,256
8,3,256,256
8,3,256,256
20,4,128,39
20,4,128,39
20,4,128,39
20,4,128,39
90,45,16,16
90,45,16,16
90,45,16,16
90,45,16,16
12,6,128,128
12,6,128,128
12,6,128,128
12,6,128,128
11,13,64,32
11,13,64,32
11,13,64,32
11,13,64,32
32,13,64,64
32,13,64,64
32,13,64,64
32,13,64,64
52,11,32,64
52,11,32,64
52,11,32,64
52,11,32,64
160,32,64,16
160,32,64,16
160,32,64,16
160,32,64,16
240,64,16,4
240,64,16,4
240,64,16,4
240,64,16,4
28,6,128,39
28,6,128,39
28,6,128,39
28,6,128,39
160,32,16,5
160,32,16,5
160,32,16,5
160,32,16,5
2,5,128,512
2,5,128,512
2,5,128,512
2,5,128,512
26,7,128,26
26,7,128,26
26,7,128,26
26,7,128,26
12,4,64,32
12,4,64,32
12,4,64,32
12,4,64,32
20,13,64,64
20,13,64,64
20,13,64,64
20,13,64,64
14,3,128,116
14,3,128,116
14,3,128,116
14,3,128,116
20,4,64,13
20,4,64,13
20,4,64,13
20,4,64,13
10,2,64,3
10,2,64,3
10,2,64,3
10,2,64,3
40,8,64,1
40,8,64,1
40,8,64,1
40,8,64,1
48,32,32,32
48,32,32,32
48,32,32,32
48,32,32,32
64,13,64,20
64,13,64,20
64,13,64,20
64,13,64,20
32,8,32,26
32,8,32,26
32,8,32,26
32,8,32,26
32,7,64,13
32,7,64,13
32,7,64,13
32,7,64,13
20,4,64,7
20,4,64,7
20,4,64,7
20,4,64,7
160,40,16,16
160,40,16,16
160,40,16,16
160,40,16,16
32,8,38,23
32,8,38,23
32,8,38,23
32,8,38,23
20,5,256,116
20,5,256,116
20,5,256,116
20,5,256,116
29,7,128,64
29,7,128,64
29,7,128,64
29,7,128,64
26,6,64,26
26,6,64,26
26,6,64,26
26,6,64,26
6,6,64,128
6,6,64,128
6,6,64,128
6,6,64,128
13,3,128,103
13,3,128,103
13,3,128,103
13,3,128,103
13,3,128,154
13,3,128,154
13,3,128,154
13,3,128,154
6,4,128,128
6,4,128,128
6,4,128,128
6,4,128,128
28,6,128,52
28,6,128,52
28,6,128,52
28,6,128,52
14,6,64,128
14,6,64,128
14,6,64,128
14,6,64,128
160,32,64,1
160,32,64,1
160,32,64,1
160,32,64,1
120,32,32,13
120,32,32,13
120,32,32,13
120,32,32,13
64,32,64,2
64,32,64,2
64,32,64,2
64,32,64,2
208,42,8,15
208,42,8,15
208,42,8,15
208,42,8,15
72,32,32,32
72,32,32,32
72,32,32,32
72,32,32,32
4,5,64,256
4,5,64,256
4,5,64,256
4,5,64,256
7,4,256,128
7,4,256,128
7,4,256,128
7,4,256,128
40,8,64,13
40,8,64,13
40,8,64,13
40,8,64,13
6,12,32,64
6,12,32,64
6,12,32,64
6,12,32,64
120,32,32,16
120,32,32,16
120,32,32,16
120,32,32,16
13,4,256,26
13,4,256,26
13,4,256,26
13,4,256,26
160,32,64,3
160,32,64,3
160,32,64,3
160,32,64,3
80,16,64,58
80,16,64,58
80,16,64,58
80,16,64,58
160,40,16,52
160,40,16,52
160,40,16,52
160,40,16,52
80,20,128,29
80,20,128,29
80,20,128,29
80,20,128,29
32,16,16,16
32,16,16,16
32,16,16,16
32,16,16,16
16,8,32,32
16,8,32,32
16,8,32,32
16,8,32,32
32,8,32,32
32,8,32,32
32,8,32,32
32,8,32,32
333,84,1,8
333,84,1,8
333,84,1,8
333,84,1,8
16,4,64,16
16,4,64,16
16,4,64,16
16,4,64,16
24,8,32,32
24,8,32,32
24,8,32,32
24,8,32,32
8,8,64,16
8,8,64,16
8,8,64,16
8,8,64,16
4,8,32,32
4,8,32,32
4,8,32,32
4,8,32,32
32,32,64,64
32,32,64,64
32,32,64,64
32,32,64,64
80,16,64,2
80,16,64,2
80,16,64,2
80,16,64,2
8,10,128,64
8,10,128,64
8,10,128,64
8,10,128,64
73,21,16,32
73,21,16,32
73,21,16,32
73,21,16,32
80,20,64,13
80,20,64,13
80,20,64,13
80,20,64,13
40,8,64,2
40,8,64,2
40,8,64,2
40,8,64,2
52,11,32,7
52,11,32,7
52,11,32,7
52,11,32,7
32,8,32,4
32,8,32,4
32,8,32,4
32,8,32,4
80,16,32,32
80,16,32,32
80,16,32,32
80,16,32,32
8,3,128,256
8,3,128,256
8,3,128,256
8,3,128,256
16,32,64,2
16,32,64,2
16,32,64,2
16,32,64,2
20,6,64,128
20,6,64,128
20,6,64,128
20,6,64,128
5,2,64,16
5,2,64,16
5,2,64,16
5,2,64,16
120,32,32,20
120,32,32,20
120,32,32,20
120,32,32,20
16,20,64,128
16,20,64,128
16,20,64,128
16,20,64,128
96,40,16,64
96,40,16,64
96,40,16,64
96,40,16,64
56,12,64,7
56,12,64,7
56,12,64,7
56,12,64,7
40,8,64,2
40,8,64,2
40,8,64,2
40,8,64,2
160,32,16,16
160,32,16,16
160,32,16,16
160,32,16,16
16,40,16,16
16,40,16,16
16,40,16,16
16,40,16,16
320,80,1,13
320,80,1,13
320,80,1,13
320,80,1,13
20,13,32,64
20,13,32,64
20,13,32,64
20,13,32,64
192,160,1,8
192,160,1,8
192,160,1,8
192,160,1,8
80,16,64,39
80,16,64,39
80,16,64,39
80,16,64,39
32,8,38,7
32,8,38,7
32,8,38,7
32,8,38,7
13,3,128,256
13,3,128,256
13,3,128,256
13,3,128,256
40,10,256,13
40,10,256,13
40,10,256,13
40,10,256,13
64,13,64,45
64,13,64,45
64,13,64,45
64,13,64,45
10,5,128,512
10,5,128,512
10,5,128,512
10,5,128,512
10,7,128,128
10,7,128,128
10,7,128,128
10,7,128,128
40,8,64,1
40,8,64,1
40,8,64,1
40,8,64,1
80,16,32,16
80,16,32,16
80,16,32,16
80,16,32,16
32,8,38,13
32,8,38,13
32,8,38,13
32,8,38,13
40,8,64,7
40,8,64,7
40,8,64,7
40,8,64,7
84,32,32,32
84,32,32,32
84,32,32,32
84,32,32,32
26,6,64,26
26,6,64,26
26,6,64,26
26,6,64,26
112,32,64,16
112,32,64,16
112,32,64,16
112,32,64,16
32,7,64,39
32,7,64,39
32,7,64,39
32,7,64,39
19,6,64,128
19,6,64,128
19,6,64,128
19,6,64,128
7,2,64,32
7,2,64,32
7,2,64,32
7,2,64,32
96,32,32,32
96,32,32,32
96,32,32,32
96,32,32,32
24,16,32,32
24,16,32,32
24,16,32,32
24,16,32,32
20,4,128,52
20,4,128,52
20,4,128,52
20,4,128,52
60,32,32,32
60,32,32,32
60,32,32,32
60,32,32,32
13,3,128,256
13,3,128,256
13,3,128,256
13,3,128,256
112,23,16,16
112,23,16,16
112,23,16,16
112,23,16,16
20,4,64,45
20,4,64,45
20,4,64,45
20,4,64,45
40,8,64,5
40,8,64,5
40,8,64,5
40,8,64,5
20,4,64,13
20,4,64,13
20,4,64,13
20,4,64,13
208,42,8,13
208,42,8,13
208,42,8,13
208,42,8,13
128,26,16,23
128,26,16,23
128,26,16,23
128,26,16,23
12,32,32,32
12,32,32,32
12,32,32,32
12,32,32,32
125,84,1,8
125,84,1,8
125,84,1,8
125,84,1,8
64,16,64,2
64,16,64,2
64,16,64,2
64,16,64,2
36,10,32,128
36,10,32,128
36,10,32,128
36,10,32,128
120,32,32,20
120,32,32,20
120,32,32,20
120,32,32,20
14,3,128,128
14,3,128,128
14,3,128,128
14,3,128,128
36,8,64,64
36,8,64,64
36,8,64,64
36,8,64,64
256,52,1,10
256,52,1,10
256,52,1,10
256,52,1,10
26,6,64,52
26,6,64,52
26,6,64,52
26,6,64,52
32,7,128,64
32,7,128,64
32,7,128,64
32,7,128,64
32,32,16,16
32,32,16,16
32,32,16,16
32,32,16,16
39,26,32,32
39,26,32,32
39,26,32,32
39,26,32,32
32,10,128,64
32,10,128,64
32,10,128,64
32,10,128,64
416,84,1,8
416,84,1,8
416,84,1,8
416,84,1,8
56,16,64,64
56,16,64,64
56,16,64,64
56,16,64,64
40,8,64,16
40,8,64,16
40,8,64,16
40,8,64,16
32,8,32,13
32,8,32,13
32,8,32,13
32,8,32,13
104,26,32,5
104,26,32,5
104,26,32,5
104,26,32,5
120,32,32,23
120,32,32,23
120,32,32,23
120,32,32,23
20,8,64,64
20,8,64,64
20,8,64,64
20,8,64,64
4,8,32,32
4,8,32,32
4,8,32,32
4,8,32,32
24,32,32,32
24,32,32,32
24,32,32,32
24,32,32,32
8,2,64,2
8,2,64,2
8,2,64,2
8,2,64,2
14,3,128,64
14,3,128,64
14,3,128,64
14,3,128,64
160,40,64,4
160,40,64,4
160,40,64,4
160,40,64,4
160,32,64,2
160,32,64,2
160,32,64,2
160,32,64,2
32,16,64,64
32,16,64,64
32,16,64,64
32,16,64,64
120,32,32,16
120,32,32,16
120,32,32,16
120,32,32,16
180,45,16,16
180,45,16,16
180,45,16,16
180,45,16,16
20,5,512,58
20,5,512,58
20,5,512,58
20,5,512,58
16,4,64,64
16,4,64,64
16,4,64,64
16,4,64,64
14,4,64,64
14,4,64,64
14,4,64,64
14,4,64,64
2,4,64,16
2,4,64,16
2,4,64,16
2,4,64,16
40,8,64,16
40,8,64,16
40,8,64,16
40,8,64,16
64,16,32,32
64,16,32,32
64,16,32,32
64,16,32,32
160,32,64,16
160,32,64,16
160,32,64,16
160,32,64,16
16,5,128,512
16,5,128,512
16,5,128,512
16,5,128,512
20,8,64,3
20,8,64,3
20,8,64,3
20,8,64,3
12,8,64,64
12,8,64,64
12,8,64,64
12,8,64,64
72,20,128,32
72,20,128,32
72,20,128,32
72,20,128,32
20,4,64,52
20,4,64,52
20,4,64,52
20,4,64,52
32,8,32,23
32,8,32,23
32,8,32,23
32,8,32,23
112,23,32,20
112,23,32,20
112,23,32,20
112,23,32,20
20,4,64,12
20,4,64,12
20,4,64,12
20,4,64,12
16,4,64,32
16,4,64,32
16,4,64,32
16,4,64,32
80,16,64,2
80,16,64,2
80,16,64,2
80,16,64,2
14,6,128,128
14,6,128,128
14,6,128,128
14,6,128,128
80,20,128,23
80,20,128,23
80,20,128,23
80,20,128,23
96,40,16,16
96,40,16,16
96,40,16,16
96,40,16,16
32,8,32,13
32,8,32,13
32,8,32,13
32,8,32,13
13,3,256,256
13,3,256,256
13,3,256,256
13,3,256,256
26,6,64,39
26,6,64,39
26,6,64,39
26,6,64,39
20,5,512,103
20,5,512,103
20,5,512,103
20,5,512,103
160,32,64,10
160,32,64,10
160,32,64,10
160,32,64,10
16,5,512,64
16,5,512,64
16,5,512,64
16,5,512,64
80,16,64,15
80,16,64,15
80,16,64,15
80,16,64,15
80,20,32,116
80,20,32,116
80,20,32,116
80,20,32,116
72,20,16,64
72,20,16,64
72,20,16,64
72,20,16,64
80,20,64,16
80,20,64,16
80,20,64,16
80,20,64,16
224,45,1,5
224,45,1,5
224,45,1,5
224,45,1,5
64,13,64,64
64,13,64,64
64,13,64,64
64,13,64,64
32,8,32,16
32,8,32,16
32,8,32,16
32,8,32,16
20,4,64,52
20,4,64,52
20,4,64,52
20,4,64,52
32,7,128,52
32,7,128,52
32,7,128,52
32,7,128,52
8,16,16,16
8,16,16,16
8,16,16,16
8,16,16,16
18,4,64,16
18,4,64,16
18,4,64,16
18,4,64,16
4,8,64,64
4,8,64,64
4,8,64,64
4,8,64,64
10,2,64,5
10,2,64,5
10,2,64,5
10,2,64,5
224,45,16,4
224,45,16,4
224,45,16,4
224,45,16,4
10,2,64,2
10,2,64,2
10,2,64,2
10,2,64,2
32,8,38,16
32,8,38,16
32,8,38,16
32,8,38,16
16,8,32,32
16,8,32,32
16,8,32,32
16,8,32,32
80,16,32,10
80,16,32,10
80,16,32,10
80,16,32,10
10,2,64,52
10,2,64,52
10,2,64,52
10,2,64,52
14,3,128,90
14,3,128,90
14,3,128,90
14,3,128,90
8,3,384,256
8,3,384,256
8,3,384,256
8,3,384,256
16,8,38,32
16,8,38,32
16,8,38,32
16,8,38,32
416,84,1,7
416,84,1,7
416,84,1,7
416,84,1,7
32,8,32,4
32,8,32,4
32,8,32,4
32,8,32,4
120,32,32,4
120,32,32,4
120,32,32,4
120,32,32,4
20,5,256,461
20,5,256,461
20,5,256,461
20,5,256,461
2,3,256,256
2,3,256,256
2,3,256,256
2,3,256,256
20,7,64,64
20,7,64,64
20,7,64,64
20,7,64,64
40,8,64,32
40,8,64,32
40,8,64,32
40,8,64,32
32,32,16,16
32,32,16,16
32,32,16,16
32,32,16,16
128,26,16,32
128,26,16,32
128,26,16,32
128,26,16,32
6,12,64,64
6,12,64,64
6,12,64,64
6,12,64,64
120,32,32,7
120,32,32,7
120,32,32,7
120,32,32,7
56,12,64,13
56,12,64,13
56,12,64,13
56,12,64,13
20,5,64,180
20,5,64,180
20,5,64,180
20,5,64,180
10,7,128,64
10,7,128,64
10,7,128,64
10,7,128,64
144,40,64,64
144,40,64,64
144,40,64,64
144,40,64,64
320,80,1,8
320,80,1,8
320,80,1,8
320,80,1,8
26,11,32,64
26,11,32,64
26,11,32,64
26,11,32,64
32,7,64,23
32,7,64,23
32,7,64,23
32,7,64,23
20,4,128,116
20,4,128,116
20,4,128,116
20,4,128,116
188,42,8,16
188,42,8,16
188,42,8,16
188,42,8,16
23,8,38,32
23,8,38,32
23,8,38,32
23,8,38,32
20,4,64,58
20,4,64,58
20,4,64,58
20,4,64,58
6,5,512,128
6,5,512,128
6,5,512,128
6,5,512,128
6,4,256,256
6,4,256,256
6,4,256,256
6,4,256,256
6,12,64,64
6,12,64,64
6,12,64,64
6,12,64,64
20,4,64,64
20,4,64,64
20,4,64,64
20,4,64,64
64,13,64,7
64,13,64,7
64,13,64,7
64,13,64,7
40,10,128,58
40,10,128,58
40,10,128,58
40,10,128,58
11,21,16,32
11,21,16,32
11,21,16,32
11,21,16,32
32,20,64,64
32,20,64,64
32,20,64,64
32,20,64,64
20,4,128,103
20,4,128,103
20,4,128,103
20,4,128,103
160,40,64,2
160,40,64,2
160,40,64,2
160,40,64,2
80,16,32,10
80,16,32,10
80,16,32,10
80,16,32,10
20,8,64,64
20,8,64,64
20,8,64,64
20,8,64,64
224,45,1,16
224,45,1,16
224,45,1,16
224,45,1,16
56,12,32,64
56,12,32,64
56,12,32,64
56,12,32,64
20,5,512,7
20,5,512,7
20,5,512,7
20,5,512,7
14,6,128,128
14,6,128,128
14,6,128,128
14,6,128,128
104,21,16,32
104,21,16,32
104,21,16,32
104,21,16,32
40,10,64,128
40,10,64,128
40,10,64,128
40,10,64,128
8,20,32,128
8,20,32,128
8,20,32,128
8,20,32,128
40,8,64,2
40,8,64,2
40,8,64,2
40,8,64,2
32,16,64,2
32,16,64,2
32,16,64,2
32,16,64,2
12,10,64,256
12,10,64,256
12,10,64,256
12,10,64,256
32,8,32,23
32,8,32,23
32,8,32,23
32,8,32,23
32,8,32,32
32,8,32,32
32,8,32,32
32,8,32,32
32,7,64,64
32,7,64,64
32,7,64,64
32,7,64,64
40,8,32,23
40,8,32,23
40,8,32,23
40,8,32,23
36,32,32,32
36,32,32,32
36,32,32,32
36,32,32,32
4,8,64,64
4,8,64,64
4,8,64,64
4,8,64,64
28,6,128,90
28,6,128,90
28,6,128,90
28,6,128,90
80,16,16,4
80,16,16,4
80,16,16,4
80,16,16,4
72,32,32,32
72,32,32,32
72,32,32,32
72,32,32,32
480,128,8,15
480,128,8,15
